funded_amnt,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_status_binary,verification_status_encoded
6025,14.85,208.42,10.5,110000,21.32,1,665,669,2,17,1,7047,37,0,0,0,1,1,0
8400,9.17,267.79,2,70000,12.96,0,690,694,0,7,0,4595,36,0,1,0,0,1,1
15000,12.88,340.38,2,90000,21.17,0,710,714,0,14,0,18385,29,0,0,0,1,1,-1
19200,8.49,393.83,10.5,72000,21.22,0,720,724,1,15,0,19770,28,0,1,0,0,1,-1
12000,15.77,420.53,0.5,143000,3.61,1,695,699,1,8,0,6198,12,0,1,0,0,1,1
28800,12.88,968.73,8,60000,6.68,0,700,704,0,9,0,25166,19,0,1,0,0,1,-1
5000,5.32,150.58,10.5,60000,19.22,0,730,734,0,7,0,5832,19,0,1,0,0,1,-1
5000,12.88,168.19,7,60000,30.24,2,685,689,2,10,0,11687,31,0,1,0,0,1,-1
31500,11.99,700.55,10.5,120000,10.55,0,755,759,0,7,0,9374,20,0,1,0,0,1,1
24000,18.49,615.86,10.5,165000,13.05,1,660,664,1,13,1,15347,38,0,0,0,1,1,1
20000,12.88,453.84,0.5,110000,23.89,0,670,674,2,18,0,28645,33,0,1,0,0,0,0
24000,10.78,519.19,2,110000,20.82,0,735,739,0,15,0,26534,35,0,1,0,0,1,0
21850,17.27,546.21,10.5,65000,12.74,2,660,664,0,9,0,8964,32,0,1,0,0,1,-1
9500,6.49,291.13,10.5,126500,8.67,1,680,684,0,14,1,5951,47,0,1,0,0,1,-1
20000,8.49,631.26,10.5,98000,16.7,1,675,679,0,11,0,16876,30,0,1,0,0,1,-1
20000,13.44,459.58,8,59000,26.54,0,680,684,0,22,0,19488,35,0,0,0,1,1,-1
20000,16.59,492.66,10.5,135000,26.92,0,685,689,4,18,0,49831,30,0,1,0,0,0,1
20000,12.88,453.84,0.5,65000,16.93,0,735,739,0,16,0,17336,41,0,0,0,1,1,-1
25200,13.44,579.07,2,78000,20.46,0,710,714,0,7,0,14762,17,0,1,0,0,1,-1
12000,6.99,370.48,10.5,50000,20.12,0,790,794,0,13,0,12242,21,0,1,0,0,1,-1
10000,12.88,336.37,10.5,65000,14.73,0,670,674,0,11,1,8358,22,0,1,0,0,1,1
12000,9.8,253.79,10.5,36500,18.91,0,805,809,0,10,0,5940,24,0,1,0,0,1,-1
12000,7.91,242.81,8,75000,6.4,0,750,754,0,4,0,6873,10,0,1,0,0,1,-1
6425,15.77,225.16,1,41000,2.87,1,670,674,2,4,1,476,13,0,0,0,1,1,-1
12700,17.97,458.95,3,32760,34.32,0,675,679,2,21,0,11472,30,0,0,0,1,1,-1
35000,13.99,1196.05,10.5,121000,9.23,0,680,684,4,27,1,21876,87,0,0,1,0,1,1
16000,13.44,367.67,5,110000,15.82,0,675,679,1,16,0,23911,28,0,1,0,0,1,1
15000,13.99,512.6,2,48000,31.29,0,670,674,0,6,0,3044,11,0,0,1,0,0,1
20550,16.59,506.21,10.5,60000,26.38,0,715,719,0,12,0,34612,20,0,0,0,1,1,-1
25000,6.99,771.82,10.5,127000,25.48,1,725,729,0,10,0,18828,26,0,1,0,0,1,1
14000,19.48,366.88,10.5,115000,13.36,0,660,664,0,7,0,4916,11,0,0,0,1,1,1
16925,21.48,462.46,10.5,47000,22.09,0,680,684,1,10,1,6022,27,0,0,0,1,0,0
4700,13.44,159.36,3,22000,17.64,0,705,709,0,12,0,4192,19,0,0,0,1,1,0
12000,14.85,415.11,2,92500,17.66,1,670,674,0,12,3,291,19,0,1,0,0,1,1
12000,9.8,386.09,10.5,55000,12.61,1,660,664,0,9,0,5116,13,0,0,0,1,1,1
15000,6.99,463.09,1,117000,4.66,2,700,704,2,4,0,2976,13,0,1,0,0,1,1
4900,13.44,166.15,2,123000,25.6,0,685,689,0,8,0,4792,16,0,1,0,0,1,-1
18000,7.49,559.83,0.5,70000,16.82,1,690,694,0,10,0,19100,31,0,1,0,0,1,1
18000,14.85,426.81,5,48000,19.76,5,660,664,1,15,1,3862,40,0,0,0,1,0,1
25000,17.27,894.69,10.5,120000,21.33,2,660,664,0,17,1,35492,26,0,1,0,0,0,-1
15000,12.88,504.55,10.5,50000,13.92,0,665,669,4,12,0,14435,34,0,1,0,0,1,-1
3600,11.48,118.68,1,97000,18.93,1,660,664,1,16,1,7696,30,0,1,0,0,1,1
33000,8.49,1041.58,5,92250,20.68,0,735,739,1,8,0,12502,18,0,1,0,0,1,0
14950,18.99,387.73,10.5,68000,31.36,1,685,689,1,11,1,5549,40,0,1,0,0,1,0
15000,12.88,504.55,10.5,154000,35.77,1,730,734,3,20,0,19565,58,0,1,0,0,1,-1
7000,16.59,248.15,2,30100,25.68,3,680,684,0,13,0,13663,30,0,1,0,0,1,0
15000,16.59,369.49,10.5,35300,36.52,1,680,684,0,9,0,20681,21,0,0,0,1,1,-1
35000,12.88,1177.27,4,98000,18.93,0,690,694,0,11,0,40023,24,0,0,0,1,1,1
20000,11.99,664.2,8,40000,22.84,0,710,714,1,18,0,13519,65,0,1,0,0,0,-1
14375,19.89,379.98,0.5,80000,37.32,0,695,699,0,15,0,27510,39,0,1,0,0,1,1
21000,9.17,669.46,0.5,85000,10.51,0,705,709,0,16,0,22910,30,0,1,0,0,1,-1
3700,12.88,124.46,10.5,65000,20.81,1,700,704,0,17,0,3971,34,0,0,1,0,1,1
8400,9.17,267.79,10.5,85000,26.77,1,660,664,1,23,2,14877,34,0,0,0,1,0,-1
7200,11.48,237.36,1,22000,23.57,0,750,754,3,10,0,1335,10,0,0,0,1,1,-1
16800,8.49,530.26,8,85400,17.27,0,705,709,0,10,0,10223,21,0,1,0,0,1,-1
9000,5.32,271.04,7,150000,0.63,0,795,799,0,4,0,4842,30,0,1,0,0,1,-1
6000,13.99,205.04,6,43700,31.87,1,660,664,0,20,0,2773,33,0,1,0,0,1,0
34000,10.78,1109.58,7,76497,13.32,0,705,709,0,4,0,34886,7,0,0,0,1,1,0
20000,11.99,444.79,10.5,67000,6.52,0,680,684,0,5,0,11761,17,0,1,0,0,1,-1
16000,12.88,538.18,10.5,91000,11.78,3,665,669,0,14,0,9290,36,0,1,0,0,0,1
11200,8.49,353.51,10.5,70000,15.88,1,685,689,0,9,0,21478,28,0,1,0,0,1,-1
21000,18.49,538.88,10.5,95000,34.84,1,675,679,0,19,0,24770,39,0,1,0,0,1,-1
16000,12.88,363.07,10.5,65000,39.56,0,705,709,0,23,0,45488,41,0,1,0,0,1,0
6000,7.91,187.77,10.5,50000,19.42,0,785,789,1,8,0,5049,20,0,1,0,0,1,-1
9100,6.49,278.87,4,84000,15.57,0,730,734,0,12,0,8610,33,0,0,0,1,1,-1
10000,6.99,308.73,10.5,60000,29.15,0,710,714,1,18,0,7056,45,0,1,0,0,1,-1
28000,10.78,605.73,3,135000,26.15,0,740,744,0,13,0,37679,30,0,1,0,0,-1,0
30000,27.49,924.87,1,115000,17.73,0,675,679,2,14,0,50634,20,0,1,0,0,0,0
8450,11.99,280.63,10.5,37380,15.09,0,670,674,0,6,1,3855,14,0,0,0,1,1,-1
8775,22.45,337.17,10.5,75000,20.37,0,660,664,4,14,1,7613,44,0,0,0,1,1,1
6000,5.32,180.69,5,72000,17.08,1,690,694,1,11,0,23785,22,0,1,0,0,1,1
10000,5.32,301.15,10.5,75000,5.17,0,770,774,1,10,0,13435,30,0,1,0,0,1,1
10000,15.77,350.44,4,128000,36.23,1,685,689,1,18,0,23125,29,0,0,0,1,0,0
7200,17.27,257.67,3,22000,38.63,0,700,704,0,10,0,20086,13,0,0,0,1,1,0
20000,14.85,474.23,5,75000,18.76,0,705,709,0,16,0,59351,36,0,0,1,0,1,-1
20000,9.17,637.58,2,95750,19.14,1,685,689,0,11,0,5248,22,0,0,0,1,0,1
5000,5.32,150.58,8,130000,10.44,0,720,724,1,9,0,16709,27,0,1,0,0,1,-1
15000,9.8,317.24,0.5,35179,23.47,0,705,709,0,19,0,12706,40,0,1,0,0,0,-1
23950,17.97,865.49,3,160000,18.41,0,675,679,1,14,1,13883,46,0,0,0,1,0,0
15000,10.78,489.52,10.5,160000,24.79,0,670,674,0,13,0,38681,30,0,1,0,0,1,-1
2250,8.49,71.02,0.5,60000,16.88,0,690,694,1,13,1,1725,23,0,1,0,0,1,1
14000,13.44,474.69,1,40000,37.39,0,670,674,1,14,0,16328,20,0,1,0,0,1,-1
14000,12.88,470.91,2,80000,5.04,0,660,664,2,11,0,7002,18,0,0,0,1,0,1
18000,7.49,559.83,3,83000,7.93,0,700,704,1,17,0,13186,28,0,1,0,0,1,1
12000,5.32,361.38,3,72500,2.71,0,745,749,0,10,0,7804,19,0,1,0,0,1,-1
5600,10.78,182.76,10.5,46000,13.18,0,660,664,0,7,0,8773,14,0,0,1,0,1,1
35000,16.59,1240.72,1,83000,25.52,0,700,704,1,16,0,35575,33,0,0,0,1,1,0
8000,12.88,269.09,3,43500,22.48,0,700,704,1,11,1,2015,16,0,0,0,1,0,1
2400,13.44,81.38,3,26000,16.39,0,670,674,0,7,0,1869,8,0,0,0,1,1,1
35000,17.27,1252.56,0.5,98000,19.74,0,685,689,3,18,0,13676,43,0,1,0,0,1,1
35000,10.78,757.16,10.5,140000,16.46,0,745,749,0,9,0,26981,30,0,1,0,0,1,0
7000,12.88,235.46,10.5,55000,37.22,0,735,739,0,4,0,34441,6,0,0,1,0,1,1
8000,11.99,265.68,2,23200,33.78,0,675,679,1,12,0,13545,22,0,0,1,0,1,0
6125,17.27,219.2,4,70000,17.36,0,690,694,0,9,1,2275,11,0,0,0,1,1,1
10400,13.44,352.63,10.5,150000,18.51,1,670,674,1,23,0,29336,44,0,1,0,0,0,0
30000,7.91,938.85,5,134000,17.1,0,725,729,1,12,0,11694,49,0,1,0,0,1,-1
4000,14.85,138.37,5,30000,8.18,1,665,669,2,11,1,5339,22,0,1,0,0,1,-1
10000,10.78,326.35,10.5,125000,19.92,1,685,689,0,19,0,13001,38,0,1,0,0,1,-1
16000,7.91,500.72,0.5,50000,24.41,0,715,719,0,9,0,12638,22,0,1,0,0,1,-1
24000,17.27,599.96,10.5,67000,29.07,4,690,694,1,12,1,5727,32,0,1,0,0,0,-1
19225,26.99,586.93,0.5,56600,18.21,0,710,714,1,8,1,7055,22,0,1,0,0,0,0
13000,12.88,295,5,130000,5.51,0,705,709,2,11,0,6739,32,0,1,0,0,0,-1
16800,9.17,350.13,7,52000,28.96,0,735,739,0,14,0,12920,20,0,1,0,0,1,-1
2000,6.49,61.29,3,35037,8.51,0,760,764,0,9,0,2113,14,0,0,1,0,1,-1
19200,5.32,578.21,0.5,50000,19.24,0,690,694,0,4,1,10848,11,0,1,0,0,1,1
10000,13.44,229.79,10.5,140000,9.99,0,660,664,1,12,1,9190,24,0,0,0,1,1,1
35000,7.91,1095.33,4,165000,18.89,0,710,714,1,21,1,53593,34,0,1,0,0,1,1
15000,12.88,504.55,10.5,60000,36.4,0,675,679,0,9,1,5576,42,0,1,0,0,1,-1
35000,15.77,1226.53,0.5,84468,16.85,1,665,669,0,13,0,23127,35,0,0,0,1,1,1
18000,8.49,568.14,0.5,55000,27.17,0,670,674,0,14,0,22088,24,0,0,0,1,1,1
8000,9.8,257.39,6,40000,25.15,0,685,689,0,19,1,11247,25,0,0,0,1,0,-1
15000,12.88,340.38,10.5,50000,30.08,0,805,809,0,9,0,75205,11,0,0,1,0,1,-1
17400,8.49,356.91,10.5,175000,7.04,0,695,699,0,6,0,3048,18,0,1,0,0,1,1
35000,11.99,1162.34,10.5,156000,14.98,0,710,714,0,11,0,39669,22,0,1,0,0,1,0
12000,9.17,382.55,3,100000,12.13,0,745,749,0,11,0,1435,17,0,0,0,1,1,1
24000,9.17,765.1,10.5,66000,23.98,1,665,669,0,26,1,11718,41,0,0,0,1,1,0
8000,7.91,250.36,5,66500,29.22,0,725,729,0,10,0,15224,13,0,0,1,0,1,0
16775,19.89,443.41,1,74000,29.91,0,675,679,5,16,1,9911,29,0,1,0,0,1,0
8000,8.49,252.51,3,48000,15.15,0,670,674,4,4,0,7764,24,0,1,0,0,1,-1
21000,10.78,685.33,0.5,100000,29.75,0,730,734,0,24,0,45269,48,0,1,0,0,1,-1
20000,13.44,459.58,2,150000,5.73,1,670,674,0,7,0,4856,15,0,1,0,0,1,-1
10000,12.88,336.37,0.5,113000,21.59,0,690,694,0,12,0,20061,27,0,1,0,0,1,1
6000,7.91,187.77,0.5,81120,18.45,0,685,689,1,10,1,6151,22,0,1,0,0,1,-1
8400,11.48,276.92,0.5,80000,13.92,0,710,714,0,12,0,6597,61,0,0,0,1,1,1
10000,12.88,226.92,10.5,33000,23.23,1,665,669,2,8,0,13034,18,0,0,0,1,1,-1
6000,9.17,191.28,2,72000,2.8,0,660,664,0,9,1,4752,24,0,0,1,0,1,-1
20000,8.49,631.26,10.5,70000,12.51,0,675,679,0,3,0,32224,4,0,0,0,1,1,1
20000,17.27,715.75,10.5,50000,33.75,0,705,709,0,11,0,4354,26,0,1,0,0,1,-1
15000,9.17,478.19,2,48112,31.62,1,685,689,0,12,0,21070,23,0,0,0,1,1,-1
12000,12.88,403.64,4,40000,23.98,0,690,694,1,13,0,8700,22,0,1,0,0,1,-1
5000,10.78,163.18,10.5,75000,16.7,0,705,709,0,13,0,22869,53,0,0,1,0,1,1
6000,10.78,195.81,0.5,57000,18.34,2,690,694,0,12,0,10706,23,0,1,0,0,1,1
10050,17.27,251.23,10.5,34000,18.6,0,710,714,0,5,0,5248,12,0,0,0,1,1,-1
6000,5.32,180.69,10.5,43000,20.37,0,680,684,0,8,0,4929,11,0,0,0,1,1,1
28000,20.5,749.65,10.5,84000,37.26,0,700,704,1,22,0,71192,52,0,0,0,1,0,1
15000,5.32,451.73,3,81000,16.95,0,800,804,0,14,0,37068,26,0,0,1,0,1,-1
10500,8.49,331.42,10.5,168400,27.58,0,715,719,0,18,0,43536,36,0,1,0,0,1,0
10000,13.44,339.07,3,34000,11.19,0,720,724,2,17,0,8425,21,0,1,0,0,1,1
3600,7.49,111.97,0.5,62000,22.42,0,720,724,1,21,0,3886,43,0,1,0,0,1,-1
10000,11.48,329.67,10.5,72000,26.9,0,680,684,0,13,0,16758,26,0,1,0,0,1,-1
30000,8.49,946.89,10.5,115000,13.54,1,690,694,0,23,0,22022,44,0,0,0,1,1,1
8000,11.99,265.68,2,35000,10.12,0,720,724,1,10,0,6352,23,0,0,0,1,1,1
15000,16.59,369.49,1,55000,10.17,0,660,664,1,13,0,9419,22,0,1,0,0,0,-1
21600,8.49,681.76,2,60000,17.42,0,685,689,0,10,0,11037,22,0,1,0,0,1,0
12000,9.17,382.55,10.5,105000,16.86,1,670,674,0,12,0,11143,29,0,1,0,0,1,1
28000,7.91,876.26,8,102000,21.05,1,700,704,2,24,0,55427,48,0,1,0,0,1,1
6400,11.48,210.99,10.5,33000,15.6,0,685,689,0,9,1,5707,18,0,0,0,1,1,0
15000,9.17,478.19,10.5,48000,12.2,0,680,684,0,10,1,8588,11,0,0,0,1,1,1
13000,7.91,406.84,2,70000,26.32,0,710,714,0,10,0,13025,27,0,0,0,1,1,-1
10000,13.44,339.07,3,80000,15.56,1,670,674,1,9,1,8297,24,0,0,0,1,1,-1
24800,7.91,776.12,10.5,95000,14.76,0,765,769,0,14,0,29719,24,0,1,0,0,1,1
12000,10.78,259.6,10.5,56000,25.98,0,705,709,0,7,1,3114,15,0,0,1,0,0,-1
10800,8.49,221.53,9,96000,12.25,0,695,699,2,17,0,37430,26,0,1,0,0,-1,-1
15000,11.99,498.15,1,65000,17.56,0,665,669,0,9,0,13028,16,0,1,0,0,1,1
24000,5.32,722.76,3,120000,15.82,0,725,729,1,13,0,42613,31,0,1,0,0,1,-1
2000,13.44,67.82,10.5,75600,10.17,1,685,689,0,5,0,15568,19,0,0,1,0,1,0
22600,15.77,791.99,3,53867,25.31,0,675,679,2,33,0,23959,46,0,1,0,0,1,-1
13500,23.13,523.5,10.5,50000,25.3,0,660,664,3,17,1,10292,21,0,0,0,1,0,1
6000,10.78,195.81,10.5,66000,19.96,1,695,699,1,11,0,3731,28,0,1,0,0,0,-1
20000,9.8,422.98,10.5,84000,23.27,0,690,694,1,12,0,23257,40,0,1,0,0,1,-1
5000,6.49,153.23,10.5,55000,29.15,0,700,704,0,9,1,11449,15,0,0,1,0,1,-1
20000,7.49,622.04,10.5,100000,12.18,0,735,739,0,9,0,44737,18,0,1,0,0,1,-1
12000,9.8,386.09,10.5,103000,18.54,1,680,684,0,11,0,20218,50,0,1,0,0,1,1
32000,11.48,1054.93,10.5,107000,19.13,0,710,714,1,12,0,95821,27,0,1,0,0,1,0
15200,13.99,353.6,10.5,69998,14.52,0,660,664,0,7,1,19434,15,0,0,1,0,0,0
12500,11.99,278,0.5,60000,16.98,0,685,689,0,5,0,8619,8,0,1,0,0,1,-1
21000,10.78,685.33,4,81000,17.19,0,700,704,0,12,0,14360,39,0,1,0,0,1,-1
16000,8.49,505.01,3,35000,24.49,0,705,709,0,10,1,12989,13,0,0,0,1,1,-1
24650,11.48,812.63,10.5,100000,22.64,0,725,729,0,11,0,31110,24,0,1,0,0,1,0
11000,7.91,344.25,3,77000,28.73,2,685,689,0,11,0,10919,25,0,1,0,0,1,-1
22400,14.85,531.14,10.5,70000,18.69,0,695,699,1,10,0,15292,20,0,0,0,1,1,0
15125,18.49,388.12,10.5,61000,25.38,0,680,684,0,16,0,19934,18,0,1,0,0,0,0
8725,11.99,289.76,10.5,60000,29.56,0,730,734,0,9,0,7990,33,0,1,0,0,-1,1
8000,7.91,250.36,10.5,63800,23.76,1,730,734,1,11,0,5025,35,0,1,0,0,1,-1
8000,9.17,255.04,2,52000,11.86,1,665,669,0,4,0,4715,16,0,0,0,1,1,1
11000,14.85,380.52,2,42240,19.18,1,685,689,0,13,0,4903,16,0,0,0,1,1,1
11725,18.99,304.09,5,82000,13.32,0,680,684,0,10,1,14337,22,0,1,0,0,1,1
28500,18.99,739.15,0.5,70000,29.37,0,690,694,0,16,0,21710,29,0,1,0,0,1,1
25000,6.49,766.12,5,120000,21.3,0,745,749,0,17,0,29581,33,0,0,1,0,1,-1
7000,9.17,223.16,5,70000,16.1,0,660,664,2,13,0,2978,20,0,0,0,1,1,-1
12000,9.8,386.09,0.5,100000,12.07,0,665,669,0,10,0,24801,44,0,1,0,0,1,1
20000,8.49,410.24,10.5,40000,20.04,0,785,789,3,16,0,3137,44,0,0,1,0,1,-1
5875,15.77,205.89,10.5,56000,25.65,0,670,674,2,5,0,928,11,0,0,0,1,1,0
18000,18.49,461.9,10.5,145000,15.54,0,670,674,0,26,0,36333,49,0,0,0,1,1,1
28000,7.91,876.26,1,160000,23.69,0,710,714,1,16,0,158563,31,0,1,0,0,1,-1
35000,9.8,740.21,10.5,205000,5.71,0,710,714,1,10,0,13356,44,0,0,0,1,1,1
31800,16.59,783.32,0.5,65000,24.15,0,810,814,0,12,0,17044,23,0,1,0,0,1,1
25000,17.97,634.43,10.5,105000,22.57,0,680,684,0,10,1,5787,41,0,1,0,0,1,-1
16000,17.27,572.6,6,54000,20.73,0,715,719,1,10,0,4280,16,0,0,0,1,1,0
25000,10.78,540.83,10.5,82000,26.88,0,720,724,0,8,0,29034,19,0,0,1,0,1,1
35000,16.59,862.15,5,139000,14.95,0,670,674,2,10,0,24127,28,0,1,0,0,1,1
18000,7.91,563.31,1,60000,11.52,0,680,684,0,12,0,16649,18,0,0,1,0,0,-1
10000,7.49,311.02,0.5,55500,15.05,1,700,704,0,8,0,13908,16,0,1,0,0,1,1
8000,14.85,276.74,2,53040,20.54,0,660,664,3,12,1,8195,35,0,0,0,1,1,0
12000,13.44,275.75,10.5,75000,18.46,1,680,684,0,11,0,31405,19,0,1,0,0,1,1
20000,11.99,444.79,4,155000,22.47,1,710,714,0,17,0,12740,25,0,1,0,0,1,1
14000,19.89,370.06,10.5,80000,14.39,0,700,704,0,13,0,28820,28,0,1,0,0,1,1
4700,13.99,160.62,4,88000,14.21,0,660,664,0,6,2,2328,13,0,1,0,0,1,1
28000,9.17,583.55,4,76008,14.47,0,690,694,1,18,0,38235,38,0,1,0,0,1,1
12000,7.91,375.54,10.5,71000,24.86,1,715,719,0,27,0,42125,65,0,1,0,0,1,-1
7200,7.91,225.33,0.5,42500,11.07,5,670,674,1,10,0,8187,18,0,0,0,1,1,1
11000,13.99,255.9,5,52000,5.7,0,660,664,0,8,0,8800,8,0,1,0,0,0,-1
3500,9.8,112.61,1,45000,22.29,1,725,729,1,30,0,3236,66,0,1,0,0,1,1
23850,13.44,808.67,3,111000,13.58,0,660,664,2,24,1,20298,38,0,0,1,0,1,1
3600,15.77,126.16,3,70000,14.33,1,685,689,0,12,0,2442,30,0,0,0,1,1,1
15000,7.91,469.43,2,54000,19.39,1,670,674,0,6,0,9785,14,0,0,0,1,1,1
16500,11.99,547.96,10.5,76000,2.56,0,725,729,1,12,0,7256,15,0,1,0,0,1,1
35000,17.27,1252.56,0.5,80000,15.77,2,690,694,0,9,0,13859,19,0,1,0,0,1,1
20000,5.32,602.3,0.5,106000,20.04,0,735,739,2,14,0,16210,28,0,1,0,0,1,-1
22800,5.32,686.62,6,76000,21.96,0,735,739,1,12,0,15801,27,0,1,0,0,1,-1
10000,8.49,315.63,4,35000,33.54,0,705,709,1,12,0,23294,30,0,0,1,0,1,-1
19000,10.78,620.06,10.5,155000,18.42,0,665,669,0,7,0,14815,27,0,1,0,0,1,-1
18000,8.49,369.22,5,92000,3.48,0,750,754,0,4,0,4381,16,0,1,0,0,1,-1
6000,16.59,212.7,2,40000,10.8,0,660,664,3,6,0,3510,10,0,0,0,1,0,-1
35000,16.59,1240.72,10.5,105000,27.22,0,700,704,1,15,0,40781,24,0,1,0,0,1,0
6000,13.99,205.04,10.5,210000,12.55,0,665,669,1,9,0,43074,19,0,1,0,0,1,1
16000,13.99,546.77,0.5,52000,33.12,0,705,709,0,15,1,7971,19,0,0,0,1,0,1
3000,18.49,109.2,1,54000,32.18,1,680,684,2,46,0,24977,89,0,0,0,1,0,-1
20000,14.85,691.84,10.5,120000,33.29,0,685,689,1,11,0,50651,19,0,0,1,0,0,-1
24000,23.13,678.37,6,43435,35.7,0,680,684,0,13,1,12508,22,0,1,0,0,1,0
20000,7.49,622.04,10.5,106000,27.2,0,705,709,0,17,0,27910,32,0,1,0,0,1,-1
8000,9.17,255.04,0.5,65000,22.05,2,685,689,0,13,0,13171,35,0,0,0,1,1,0
5000,12.88,168.19,0.5,47000,38.61,0,680,684,0,17,0,10099,35,0,0,0,1,1,1
20000,5.32,602.3,10.5,135000,15.9,0,705,709,1,14,0,14467,32,0,1,0,0,1,-1
5000,13.44,169.54,6,110000,24.66,0,670,674,1,28,0,26360,59,0,0,0,1,1,0
30425,19.89,804.22,9,69201,16.67,0,680,684,1,16,0,49012,22,0,1,0,0,1,0
12000,10.78,391.62,5,29500,16.27,0,680,684,0,8,1,12710,10,0,0,0,1,1,1
19675,21.48,537.61,0.5,86000,8.09,1,660,664,0,8,0,10734,10,0,1,0,0,1,1
24000,9.8,772.17,3,125000,2.96,0,700,704,2,24,0,7280,27,0,0,1,0,0,-1
12000,10.78,391.62,2,85000,24.06,0,680,684,2,18,0,13616,40,0,1,0,0,1,1
12000,5.32,361.38,4,45000,29.87,0,780,784,0,7,0,8994,23,0,0,1,0,1,-1
28000,7.91,876.26,2,112000,11.95,0,715,719,0,5,0,32983,15,0,1,0,0,1,1
14000,10.78,456.89,7,105000,26.66,0,690,694,0,11,0,36206,30,0,0,0,1,1,1
9975,23.13,386.81,9,31200,21.14,0,685,689,0,10,0,9075,12,0,0,1,0,1,0
10000,5.32,301.15,8,72000,16.42,0,690,694,1,13,0,31789,14,0,0,0,1,1,1
3600,13.99,123.03,5,34000,29.79,0,660,664,0,11,1,10572,19,0,1,0,0,1,0
27850,24.24,1096.15,10.5,55702,26.18,1,675,679,2,10,1,7657,27,0,1,0,0,1,0
14000,9.8,450.43,4,175000,25.43,0,690,694,1,19,2,41039,38,0,1,0,0,1,1
12475,5.32,375.69,2,26000,28.49,0,740,744,0,6,0,6643,7,0,0,1,0,1,-1
24000,13.44,551.5,1,96000,22.7,0,675,679,1,13,1,19403,24,0,1,0,0,1,0
22400,14.85,531.14,3,96000,20.45,1,675,679,0,10,0,10802,19,0,0,0,1,1,0
26000,6.49,796.76,6,124400,26.03,0,735,739,0,8,0,20052,36,0,1,0,0,1,-1
14000,9.8,450.43,10.5,130000,11.99,0,675,679,1,14,0,78106,28,0,1,0,0,1,1
10000,6.49,306.45,8,52600,13.16,0,720,724,0,12,0,4788,20,0,0,1,0,1,-1
18300,16.59,450.78,10.5,118000,21.49,2,675,679,2,26,0,18056,42,0,1,0,0,1,0
14000,6.99,432.22,6,100200,19.34,0,740,744,0,11,0,26355,23,0,1,0,0,1,1
9000,7.91,281.66,10.5,90000,9.28,2,715,719,0,11,0,3218,40,0,1,0,0,1,-1
8000,10.78,261.08,3,38000,25.36,0,660,664,0,13,1,7065,27,0,0,0,1,1,0
11000,7.91,344.25,2,60000,28.36,0,710,714,1,16,0,16701,24,0,1,0,0,1,-1
11200,5.32,337.29,2,82500,14.79,0,825,829,0,8,0,2721,25,0,1,0,0,1,-1
21000,13.44,482.56,2,75000,21.56,0,675,679,0,25,1,14236,52,0,1,0,0,0,-1
35000,11.99,1162.34,10.5,130000,19.75,0,710,714,0,15,0,41206,20,0,0,0,1,1,1
20000,13.44,678.13,3,64000,23.85,0,695,699,0,9,0,25020,22,0,1,0,0,1,0
24000,6.49,735.47,10.5,105000,17.15,0,690,694,0,7,0,30763,13,0,1,0,0,1,1
19800,11.99,657.55,3,45000,23.47,0,695,699,0,12,0,6477,18,0,0,0,1,1,-1
30000,12.88,1009.09,9,84000,24.39,1,700,704,1,8,0,2204,26,0,0,0,1,0,-1
28000,5.32,843.22,3,205200,21.6,0,680,684,0,17,0,24236,40,0,1,0,0,1,1
13475,16.59,331.93,6,62000,30.41,0,675,679,1,21,0,30033,49,0,1,0,0,1,0
27300,17.97,692.8,4,65000,17.02,1,675,679,0,9,0,29015,32,0,1,0,0,1,1
10000,13.99,232.64,9,62000,29.06,0,705,709,2,13,0,13323,23,0,0,0,1,1,-1
24000,12.88,544.61,10.5,73000,19.76,2,660,664,0,8,1,9016,20,0,0,0,1,0,-1
1450,9.17,46.23,2,35000,18.59,0,675,679,1,6,0,6916,16,0,1,0,0,1,1
4000,9.8,128.7,2,47500,5.79,0,685,689,0,12,0,5854,19,0,1,0,0,1,1
1000,11.48,32.97,10.5,86000,20.64,0,660,664,0,10,0,26498,22,0,0,0,1,1,-1
24950,10.78,814.24,5,65000,15.95,0,790,794,0,15,0,9520,23,0,1,0,0,1,-1
25000,5.32,752.87,10.5,300000,9.14,0,750,754,0,10,1,7543,27,0,1,0,0,1,-1
6000,7.91,187.77,10.5,250000,16.17,1,680,684,1,15,0,67109,33,0,1,0,0,1,1
21000,9.17,669.46,0.5,110000,22.5,1,700,704,0,14,5,24093,20,0,1,0,0,0,-1
33100,24.24,956.84,10.5,72000,23.77,0,685,689,0,11,0,23791,23,0,1,0,0,0,1
6000,17.27,214.73,10.5,120000,23.03,0,660,664,0,16,0,20408,21,0,1,0,0,1,0
14400,19.89,380.64,5,96200,6.47,0,675,679,2,19,2,8714,32,0,0,0,1,1,1
10500,17.97,266.46,1,28832,23.62,1,690,694,1,10,0,7739,23,0,0,0,1,0,0
12000,11.99,398.52,5,35000,20.82,0,750,754,2,7,0,19850,16,0,0,1,0,1,-1
20000,6.99,617.46,10.5,120000,16.8,0,685,689,1,11,0,35896,40,0,1,0,0,1,-1
